Date,40 m T,40 m std(T),40 m N,47 m T,47 m std(T),47 m N,56 m T,56 m std(T),56 m N,66 m T,66 m std(T),66 m N,78 m T,78 m std(T),78 m N,92 m T,92 m std(T),92 m N,110 m T,110 m std(T),110 m N,131 m T,131 m std(T),131 m N,156 m T,156 m std(T),156 m N,186 m T,186 m std(T),186 m N,222 m T,222 m std(T),222 m N,266 m T,266 m std(T),266 m N,318 m T,318 m std(T),318 m N,380 m T,380 m std(T),380 m N
2008-08-08,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-09,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-10,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-11,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-12,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-13,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-14,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-15,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-16,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-17,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-18,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-19,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-20,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-21,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-22,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-23,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-24,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-25,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-26,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-27,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-28,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-29,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-30,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-08-31,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-01,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-02,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-03,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-04,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-05,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-06,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-07,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-08,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-09,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0, 5.20,0.00, 4,5.20,0.00,2, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-10,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-11,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-12,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0, 1.73,0.00,  2, 1.29,0.23,  5, 1.28,0.22,  3,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-13,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-14,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-15,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-16,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-17,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-18,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-19,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-20,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-21,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0, 3.47,0.00,  1, 3.47,0.00, 1, NaN, NaN,0,5.21,0.00,1,5.23,0.00,1, NaN, NaN,0, NaN, NaN,0
2008-09-22,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-23,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-24,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-25,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-26,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-27,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-28,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-29,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-09-30,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0, 1.72,0.03,  2,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-01,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0, 2.88,0.00,  1, 3.28,0.35,  3, 3.69,0.22, 4,4.20,0.00,1,5.04,0.73,3, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-02,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-03,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-04,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-05,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-06,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-07,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-08,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-09,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-10,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-11,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-12,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-13,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-14,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-15,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-16,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-17,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-18,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-19,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-20,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-21,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-22,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-23,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-24,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-25,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-26,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-27,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-28,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-29,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-30,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2008-10-31,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
